Category,Response_Time
Installation,1.78138888889
Installation,3.69694444444
Installation,1.74472222222
Installation,11.7077777778
Installation,0.896388888889
Installation,2.37722222222
Installation,0.991944444444
Installation,15.0538888889
Installation,0.273333333333
Installation,3.63055555556
Installation,0.205277777778
Installation,18.3727777778
Installation,9.52305555556
Installation,0.932777777778
Installation,3.52138888889
Installation,4.87555555556
Installation,3.97722222222
Installation,10.575
Installation,2.02111111111
Installation,7.29277777778
Installation,1.65805555556
Installation,4.42222222222
Installation,0.286111111111
Installation,17.86
Installation,17.3272222222
Installation,0.284444444444
Installation,2.21277777778
Installation,1.97138888889
Installation,2.79416666667
Installation,18.5408333333
Installation,1.09583333333
Installation,0.731944444444
Installation,10.115
Installation,7.19777777778
Installation,0.422222222222
Installation,0.0991666666667
Installation,2.10222222222
Installation,0.923611111111
Installation,0.0
Installation,2.04722222222
Installation,0.271666666667
Installation,13.5608333333
Installation,20.4869444444
Installation,1.45055555556
Installation,17.9508333333
Installation,6.9225
Installation,2.33611111111
Installation,8.9875
Installation,17.8022222222
Installation,0.496111111111
Installation,3.4875
Installation,15.2508333333
Installation,8.9175
Installation,1.20166666667
Installation,0.106666666667
Installation,2.87138888889
Installation,3.66083333333
Installation,0.2525
Installation,1.695
Installation,18.7541666667
Installation,4.47805555556
Installation,2.59527777778
Installation,4.4675
Installation,9.27833333333
Installation,0.0572222222222
Installation,4.5025
Installation,12.5791666667
Installation,1.04
Installation,0.0
Installation,8.98722222222
Installation,0.339166666667
Installation,7.01638888889
Installation,4.41222222222
Installation,0.426388888889
Installation,3.70083333333
Installation,0.503333333333
Installation,0.1925
Installation,3.71777777778
Installation,0.655
Installation,5.93277777778
Installation,1.48944444444
Installation,0.0
Installation,0.3525
Installation,3.50777777778
Installation,4.14277777778
Installation,0.0427777777778
Installation,0.471388888889
Installation,0.193888888889
Installation,0.208611111111
Installation,0.103611111111
Installation,2.12861111111
Installation,0.518611111111
Installation,0.181388888889
Installation,1.20222222222
Installation,0.573055555556
Installation,16.1783333333
Installation,9.33444444444
Installation,2.36027777778
Installation,0.522222222222
Installation,0.932777777778
Installation,2.36583333333
Installation,12.7513888889
Installation,2.47805555556
Installation,0.607777777778
Installation,3.17972222222
Installation,2.88166666667
Installation,6.22444444444
Installation,0.373333333333
Installation,0.101666666667
Installation,0.505555555556
Installation,0.2575
Installation,2.17472222222
Installation,1.58861111111
Installation,0.533888888889
Installation,0.726111111111
Installation,20.9491666667
Installation,0.347777777778
Installation,4.86
Installation,0.728055555556
Installation,1.14222222222
Installation,0.1525
Installation,8.44722222222
Installation,0.0636111111111
Installation,20.2547222222
Installation,0.435
Installation,0.498333333333
Installation,0.0538888888889
Installation,0.910833333333
Installation,0.119166666667
Installation,7.78305555556
Installation,0.06
Installation,3.75277777778
Installation,7.32527777778
Installation,0.0
Installation,10.9705555556
Installation,1.31805555556
Installation,1.46777777778
Installation,1.71416666667
Installation,2.54166666667
Installation,13.1005555556
Installation,14.3436111111
Installation,0.468333333333
Installation,0.309722222222
Installation,18.9458333333
Installation,4.1075
Installation,2.07305555556
Installation,0.286944444444
Installation,2.79972222222
Installation,5.48194444444
Installation,0.365833333333
Installation,6.60777777778
Installation,0.0336111111111
Installation,3.07361111111
Installation,2.47416666667
Installation,0.261388888889
Installation,0.205833333333
Installation,0.0855555555556
Installation,0.315555555556
Installation,15.5369444444
Installation,4.06388888889
Installation,0.755277777778
Installation,0.0475
Installation,5.39277777778
Installation,0.876388888889
Installation,0.0511111111111
Installation,0.367777777778
Installation,5.88611111111
Installation,0.819166666667
Installation,11.3241666667
Installation,0.561111111111
Installation,2.37444444444
Installation,0.0677777777778
Installation,0.129444444444
Installation,0.163888888889
Installation,0.208611111111
Installation,1.95083333333
Installation,4.07916666667
Installation,0.121388888889
Installation,0.605555555556
Installation,0.211111111111
Installation,13.0555555556
Installation,3.09166666667
Installation,0.366944444444
Installation,1.96194444444
Installation,1.32805555556
Installation,6.88888888889
Installation,7.38555555556
Installation,5.44361111111
Installation,0.351666666667
Installation,0.891944444444
Installation,0.5475
Installation,1.42944444444
Installation,0.522777777778
Installation,0.133611111111
Installation,8.86138888889
Installation,10.5155555556
Installation,12.3952777778
Installation,1.27277777778
Installation,1.22888888889
Installation,0.0336111111111
Installation,0.253333333333
Installation,10.3852777778
Installation,8.195
Installation,6.39722222222
Installation,0.405277777778
Installation,1.17916666667
Installation,0.0519444444444
Installation,4.23638888889
Installation,14.565
Installation,0.754166666667
Installation,2.75972222222
Installation,1.97916666667
Installation,1.03416666667
Installation,0.333333333333
Installation,0.9875
Installation,13.1636111111
Installation,0.272222222222
Installation,1.10555555556
Installation,18.3802777778
Installation,0.508611111111
Installation,0.0333333333333
Installation,1.58138888889
Installation,4.90916666667
Installation,0.0475
Installation,10.5894444444
Installation,5.28138888889
Installation,15.6961111111
Installation,9.24111111111
Installation,0.236666666667
Installation,0.649444444444
Installation,4.13777777778
Installation,1.24138888889
Installation,1.18055555556
Installation,0.349166666667
Installation,8.31972222222
Installation,15.5325
Installation,1.04416666667
Installation,1.01138888889
Installation,10.3052777778
Installation,0.666111111111
Installation,0.331944444444
Installation,0.279166666667
Installation,3.21722222222
Installation,1.34527777778
Installation,0.378333333333
Installation,12.7744444444
Installation,5.88055555556
Installation,3.65694444444
Installation,6.01083333333
Installation,1.01361111111
Installation,0.778055555556
Installation,9.54166666667
Installation,0.528611111111
Installation,7.44027777778
Installation,1.23138888889
Installation,0.0980555555556
Installation,0.763888888889
Installation,11.03
Installation,6.63722222222
Installation,5.72944444444
Installation,0.253055555556
Installation,12.5002777778
Installation,1.39611111111
Installation,0.711666666667
Installation,0.273333333333
Installation,1.78861111111
Installation,0.971388888889
Installation,1.07638888889
Installation,6.04694444444
Installation,3.65694444444
Installation,11.7497222222
Installation,0.649444444444
Installation,8.73388888889
Installation,9.31527777778
Installation,16.0166666667
Installation,1.81722222222
Installation,0.364166666667
Installation,1.78027777778
Installation,3.47138888889
Installation,0.552222222222
Installation,6.29277777778
Installation,0.134722222222
Installation,0.0494444444444
Installation,1.09027777778
Installation,1.42222222222
Installation,8.52222222222
Installation,0.0
Installation,0.104722222222
Installation,11.26
Installation,2.78055555556
Installation,0.882777777778
Installation,0.629166666667
Installation,3.88333333333
Installation,12.8394444444
Installation,21.0019444444
Installation,0.0
Installation,16.4647222222
Installation,3.84277777778
Installation,0.055
Installation,19.2455555556
Installation,9.11472222222
Installation,0.145833333333
Installation,0.475277777778
Installation,7.31138888889
Installation,1.84027777778
Installation,0.178333333333
Installation,1.40055555556
Installation,2.35611111111
Installation,12.2336111111
Installation,2.79861111111
Installation,0.361666666667
Installation,0.373333333333
Installation,8.74111111111
Installation,19.3197222222
Installation,2.38888888889
Installation,0.561388888889
Installation,0.726666666667
Installation,3.89305555556
Installation,7.19638888889
Installation,8.31138888889
Installation,0.0905555555556
Installation,1.73833333333
Installation,1.06416666667
Installation,0.106111111111
Installation,0.673055555556
Installation,2.8925
Installation,17.4869444444
Installation,1.04972222222
Installation,2.98638888889
Installation,12.9044444444
Installation,0.2225
Installation,13.1619444444
Installation,17.0738888889
Installation,0.0533333333333
Installation,5.39666666667
Installation,4.40555555556
Installation,2.67722222222
Installation,16.9583333333
Installation,0.0983333333333
Installation,0.536111111111
Installation,3.76222222222
Installation,17.6822222222
Installation,0.0
Installation,0.892777777778
Installation,1.1825
Installation,0.344444444444
Installation,0.721111111111
Installation,1.04583333333
Installation,5.43555555556
Installation,0.886666666667
Installation,0.389166666667
Installation,12.1402777778
Installation,14.4452777778
Installation,0.350833333333
Installation,0.417777777778
Installation,2.34194444444
Installation,0.127777777778
Installation,2.76833333333
Installation,5.46305555556
Installation,17.2213888889
Installation,14.9958333333
Installation,16.7897222222
Installation,1.6675
Installation,12.705
Installation,20.1675
Installation,5.61666666667
Installation,0.648333333333
Installation,0.776944444444
Installation,0.836666666667
Installation,8.69583333333
Installation,0.394166666667
Installation,14.7747222222
Installation,0.0
Installation,10.7863888889
Installation,0.198611111111
Installation,0.791666666667
Installation,0.509722222222
Installation,5.38916666667
Installation,0.832222222222
Installation,3.09611111111
Installation,15.5666666667
Installation,0.209166666667
Installation,6.0075
Installation,0.234444444444
Installation,0.366388888889
Installation,0.345833333333
Installation,0.104444444444
Installation,0.201388888889
Installation,1.63416666667
Installation,0.378611111111
Installation,20.8427777778
Installation,0.781111111111
Installation,0.767777777778
Installation,0.554722222222
Installation,2.47916666667
Installation,6.77527777778
Installation,1.51361111111
Installation,2.85777777778
Installation,0.386111111111
Installation,0.0755555555556
Installation,0.1825
Installation,7.83722222222
Installation,18.5713888889
Installation,0.881666666667
Installation,2.12222222222
Installation,0.365277777778
Installation,0.259166666667
Installation,7.6275
Installation,0.188888888889
Installation,1.31805555556
Installation,1.08722222222
Installation,18.705
Installation,0.568888888889
Installation,0.0875
Installation,4.5
Installation,0.919444444444
Installation,9.85944444444
Installation,1.10861111111
Installation,17.6613888889
Installation,0.675555555556
Installation,0.298055555556
Installation,17.7577777778
Installation,0.339444444444
Installation,1.7325
Installation,8.76444444444
Installation,2.13583333333
Installation,0.674722222222
Installation,0.210555555556
Installation,0.116111111111
Installation,19.8088888889
Installation,14.7119444444
Installation,1.03111111111
Installation,1.98805555556
Installation,7.5825
Installation,3.16222222222
Installation,0.0794444444444
Installation,8.18638888889
Installation,0.243888888889
Installation,1.61055555556
Installation,0.380555555556
Installation,1.17666666667
Installation,1.35694444444
Installation,0.846111111111
Installation,4.27055555556
Installation,6.64694444444
Installation,19.5363888889
Installation,0.903611111111
Installation,0.751388888889
Installation,1.07111111111
Installation,3.27972222222
Installation,0.209444444444
Installation,0.297222222222
Installation,0.07
Installation,9.43583333333
Installation,0.226111111111
Installation,0.215
Installation,1.65055555556
Installation,0.135833333333
Installation,0.354444444444
Installation,0.688333333333
Installation,0.0752777777778
Installation,0.141944444444
Installation,6.56833333333
Installation,7.01027777778
Installation,0.102777777778
Installation,0.878888888889
Installation,0.255277777778
Installation,18.6577777778
Installation,4.59472222222
Installation,0.0266666666667
Installation,2.64194444444
Installation,0.143611111111
Installation,0.594722222222
Installation,1.36388888889
Installation,0.76
Installation,14.0222222222
Installation,0.206388888889
Installation,5.26333333333
Installation,2.675
Installation,2.51194444444
Installation,1.65472222222
Installation,0.0494444444444
Installation,0.0341666666667
Installation,17.9058333333
Installation,0.601944444444
Installation,0.665555555556
Installation,5.3575
Installation,7.1625
Installation,2.46694444444
Installation,9.78972222222
Installation,0.616111111111
Installation,2.02444444444
Installation,1.42472222222
Installation,10.95
Installation,0.174444444444
Installation,7.49166666667
Installation,0.381944444444
Installation,3.25583333333
Installation,0.123055555556
Installation,18.0208333333
Installation,0.856944444444
Installation,0.850833333333
Installation,0.0
Installation,16.6136111111
Installation,0.555
Installation,5.58861111111
Installation,19.6013888889
Installation,1.45333333333
Installation,1.06472222222
Installation,0.0283333333333
Installation,3.25361111111
Installation,0.903055555556
Installation,0.395555555556
Installation,0.529166666667
Installation,0.0608333333333
Installation,0.177222222222
Installation,0.261944444444
Installation,0.142777777778
Installation,6.96638888889
Installation,11.7183333333
Installation,1.12416666667
Installation,3.06444444444
Installation,15.5616666667
Installation,9.30833333333
Installation,7.15305555556
Installation,0.576388888889
Installation,0.122777777778
Installation,0.254722222222
Installation,7.45861111111
Installation,0.0
Installation,0.341944444444
Installation,0.0730555555556
Installation,0.337777777778
Installation,0.36
Installation,0.231666666667
Installation,8.92861111111
Installation,20.7461111111
Installation,2.52888888889
Installation,18.3875
Installation,1.65388888889
Installation,0.169166666667
Installation,6.65888888889
Installation,2.16083333333
Installation,12.7333333333
Installation,2.18166666667
Installation,1.37416666667
Installation,0.227222222222
Installation,6.935
Installation,0.118055555556
Installation,0.571666666667
Installation,0.422222222222
Installation,1.55
Installation,18.52
Installation,4.33916666667
Installation,0.475555555556
Installation,0.169166666667
Installation,0.810277777778
Installation,15.0230555556
Installation,0.0941666666667
Installation,5.94833333333
Installation,0.883333333333
Installation,0.133888888889
Installation,0.215277777778
Installation,2.59166666667
Installation,2.87083333333
Installation,0.283611111111
Installation,0.785
Installation,0.3725
Installation,0.215277777778
Installation,0.565277777778
Installation,0.0911111111111
Installation,0.512222222222
Installation,0.0558333333333
Installation,0.229444444444
Installation,1.34055555556
Installation,14.2208333333
Installation,0.719722222222
Installation,2.92361111111
Installation,0.304444444444
Installation,0.128333333333
Installation,0.561666666667
Installation,3.51194444444
Installation,2.50666666667
Installation,15.1336111111
Installation,6.28416666667
Installation,2.10111111111
Installation,1.92444444444
Installation,9.13055555556
Installation,1.11527777778
Installation,3.03916666667
Installation,0.202222222222
Installation,0.421944444444
Installation,3.62444444444
Installation,1.53833333333
Installation,14.8491666667
Installation,19.6116666667
Installation,15.4002777778
Installation,5.35833333333
Installation,0.369722222222
Installation,0.709444444444
Installation,0.610277777778
Installation,0.113333333333
Installation,0.095
Installation,0.0919444444444
Installation,2.41916666667
Installation,0.0391666666667
Installation,16.3536111111
Installation,0.708611111111
Installation,1.92777777778
Installation,0.493611111111
Installation,0.276388888889
Installation,2.29277777778
Installation,4.2175
Installation,4.45361111111
Installation,3.13361111111
Installation,19.8688888889
Installation,0.161388888889
Installation,17.5722222222
Installation,1.01111111111
Installation,1.25555555556
Installation,2.45138888889
Installation,10.7047222222
Installation,0.784722222222
Installation,0.187222222222
Installation,0.317777777778
Installation,0.540555555556
Installation,0.101944444444
Installation,7.7825
Installation,4.04527777778
Installation,1.38972222222
Installation,11.5347222222
Installation,5.92111111111
Installation,1.97333333333
Installation,0.0
Installation,0.0425
Installation,0.264444444444
Installation,2.23361111111
Installation,0.171388888889
Installation,0.0505555555556
Installation,0.190555555556
Installation,0.11
Installation,0.500555555556
Installation,1.19444444444
Installation,2.45888888889
Installation,4.44305555556
Installation,12.7066666667
Installation,0.265277777778
Installation,2.27611111111
Installation,0.0455555555556
Installation,0.0611111111111
Installation,0.0686111111111
Installation,11.8122222222
Installation,0.961111111111
Installation,6.675
Installation,16.5980555556
Installation,0.0355555555556
Installation,0.0975
Installation,5.84277777778
Installation,0.321666666667
Installation,9.40611111111
Installation,4.76055555556
Installation,0.0236111111111
Installation,0.0655555555556
Installation,3.50444444444
Installation,4.50805555556
Installation,2.57277777778
Installation,0.0569444444444
Installation,4.165
Installation,2.10611111111
Installation,1.22777777778
Installation,17.5375
Installation,3.32138888889
Installation,9.79
Installation,0.845833333333
Installation,0.536111111111
Installation,11.2763888889
Installation,13.4002777778
Installation,17.1491666667
Installation,0.599722222222
Installation,1.94611111111
Installation,0.281666666667
Installation,3.765
Installation,7.23694444444
Installation,1.36555555556
Installation,20.3358333333
Installation,4.02972222222
Installation,10.4291666667
Installation,13.6908333333
Installation,0.0
Installation,2.44638888889
Installation,0.474722222222
Installation,0.4025
Installation,1.46305555556
Installation,0.446111111111
Installation,0.105277777778
Installation,0.411111111111
Installation,5.87944444444
Installation,14.2691666667
Installation,0.334166666667
Installation,2.22805555556
Installation,10.0305555556
Installation,0.121111111111
Installation,3.61416666667
Installation,7.58666666667
Installation,0.045
Installation,0.558055555556
Installation,0.0444444444444
Installation,11.5694444444
Installation,2.51555555556
Installation,4.08861111111
Installation,0.164722222222
Installation,1.09444444444
Installation,0.139722222222
Installation,8.09805555556
Installation,0.0538888888889
Installation,1.68
Installation,0.289166666667
Installation,14.4863888889
Installation,0.0886111111111
Installation,10.5358333333
Installation,14.6488888889
Installation,1.25416666667
Installation,1.69083333333
Installation,13.4791666667
Installation,0.156944444444
Installation,1.27777777778
Installation,2.73944444444
Installation,0.838055555556
Installation,4.34944444444
Installation,0.294166666667
Installation,3.22638888889
Installation,1.15694444444
Installation,0.863611111111
Implementation,7.47
Implementation,0.95
Implementation,0.610277777778
Implementation,3.25055555556
Implementation,3.28777777778
Implementation,0.416944444444
Implementation,0.188611111111
Implementation,0.933888888889
Implementation,6.59666666667
Implementation,0.668888888889
Implementation,1.88833333333
Implementation,0.165
Implementation,0.261666666667
Implementation,3.54416666667
Implementation,0.206666666667
Implementation,0.613888888889
Implementation,2.61111111111
Implementation,0.637222222222
Implementation,4.35138888889
Implementation,1.93861111111
Implementation,2.205
Implementation,0.383333333333
Implementation,0.0380555555556
Implementation,2.45416666667
Implementation,9.93388888889
Implementation,0.743055555556
Implementation,2.53833333333
Implementation,0.751944444444
Implementation,0.314166666667
Implementation,8.4625
Implementation,2.06583333333
Implementation,0.3075
Implementation,0.424166666667
Implementation,0.419166666667
Implementation,3.19555555556
Implementation,0.596944444444
Implementation,0.170833333333
Implementation,1.17472222222
Implementation,6.2425
Implementation,0.397222222222
Implementation,2.97972222222
Implementation,10.8502777778
Implementation,0.779444444444
Implementation,8.39944444444
Implementation,8.39083333333
Implementation,3.43222222222
Implementation,1.95666666667
Implementation,0.636388888889
Implementation,0.451944444444
Implementation,1.10861111111
Implementation,0.236111111111
Implementation,0.648055555556
Implementation,0.0844444444444
Implementation,0.0952777777778
Implementation,7.22166666667
Implementation,0.340277777778
Implementation,2.83083333333
Implementation,2.09694444444
Implementation,0.527777777778
Implementation,0.350555555556
Implementation,7.5
Implementation,0.671944444444
Implementation,6.93305555556
Implementation,1.56888888889
Implementation,0.599722222222
Implementation,0.351944444444
Implementation,0.159722222222
Implementation,10.1155555556
Implementation,5.07277777778
Implementation,0.658611111111
Implementation,2.68611111111
Implementation,0.692777777778
Implementation,1.32972222222
Implementation,0.761388888889
Implementation,1.62444444444
Implementation,0.302222222222
Implementation,0.873055555556
Implementation,0.0883333333333
Implementation,9.81611111111
Implementation,0.313611111111
Implementation,0.640277777778
Implementation,7.21722222222
Implementation,5.83083333333
Implementation,0.3725
Implementation,1.85
Implementation,0.187222222222
Implementation,11.3738888889
Implementation,1.58055555556
Implementation,4.65416666667
Implementation,0.474166666667
Implementation,0.101388888889
Implementation,4.68111111111
Implementation,0.493888888889
Implementation,10.5466666667
Implementation,2.76027777778
Implementation,0.593333333333
Implementation,6.50305555556
Implementation,0.372222222222
Implementation,2.8275
Implementation,0.0408333333333
Implementation,1.26722222222
Implementation,0.282222222222
Implementation,7.16833333333
Implementation,10.0377777778
Implementation,5.45027777778
Implementation,0.478888888889
Implementation,0.562777777778
Implementation,2.38222222222
Implementation,1.89166666667
Implementation,4.38611111111
Implementation,0.8875
Implementation,1.72194444444
Implementation,0.996944444444
Implementation,0.843888888889
Implementation,0.725833333333
Implementation,8.52277777778
Implementation,0.0508333333333
Implementation,6.32361111111
Implementation,5.22222222222
Implementation,0.505833333333
Implementation,2.61638888889
Implementation,0.204444444444
Implementation,6.85805555556
Implementation,5.93111111111
Implementation,1.17361111111
Implementation,1.87083333333
Implementation,3.88361111111
Implementation,4.80527777778
Implementation,0.338055555556
Implementation,1.01916666667
Implementation,0.315277777778
Implementation,0.685
Implementation,0.486388888889
Implementation,0.124166666667
Implementation,0.103888888889
Implementation,0.0
Implementation,5.51888888889
Implementation,1.41416666667
Implementation,0.0469444444444
Implementation,2.03472222222
Implementation,0.686666666667
Implementation,0.276666666667
Implementation,0.673888888889
Implementation,0.439444444444
Implementation,2.43472222222
Implementation,0.276111111111
Implementation,0.351388888889
Implementation,0.585555555556
Implementation,1.57611111111
Implementation,0.481388888889
Implementation,0.689444444444
Implementation,0.371944444444
Implementation,0.340555555556
Implementation,0.15
Implementation,4.05583333333
Implementation,0.786388888889
Implementation,0.440833333333
Implementation,0.959444444444
Implementation,0.201666666667
Implementation,9.52972222222
Implementation,5.69555555556
Implementation,0.334444444444
Implementation,0.435555555556
Implementation,9.18861111111
Implementation,3.02666666667
Implementation,1.00666666667
Implementation,6.27472222222
Implementation,10.1372222222
Implementation,1.05777777778
Implementation,3.67277777778
Implementation,1.9275
Implementation,4.88416666667
Implementation,1.32166666667
Implementation,2.16638888889
Implementation,0.601388888889
Implementation,11.0027777778
Implementation,0.145277777778
Implementation,0.0983333333333
Implementation,1.725
Implementation,0.628333333333
Implementation,6.59638888889
Implementation,2.12361111111
Implementation,1.44833333333
Implementation,2.14305555556
Implementation,0.594444444444
Implementation,2.74333333333
Implementation,0.358611111111
Implementation,9.48666666667
Implementation,2.14194444444
Implementation,3.46694444444
Implementation,6.30055555556
Implementation,0.652777777778
Implementation,1.45972222222
Implementation,0.457777777778
Implementation,0.296111111111
Implementation,1.66944444444
Implementation,1.55222222222
Implementation,0.386111111111
Implementation,3.74722222222
Implementation,1.08027777778
Implementation,1.38305555556
Implementation,1.46861111111
Implementation,3.88277777778
Implementation,5.93666666667
Implementation,0.181388888889
Implementation,0.636111111111
Implementation,0.900555555556
Implementation,11.8444444444
Implementation,0.529444444444
Implementation,0.192222222222
Implementation,0.135555555556
Implementation,0.431388888889
Implementation,0.691388888889
Implementation,4.13333333333
Implementation,2.89333333333
Implementation,0.329166666667
Implementation,0.798333333333
Implementation,0.0275
Implementation,1.65111111111
Implementation,2.02666666667
Implementation,6.88805555556
Implementation,0.564722222222
Implementation,9.555
Implementation,2.85694444444
Implementation,0.0666666666667
Implementation,0.4425
Implementation,5.89361111111
Implementation,0.625
Implementation,5.54666666667
Implementation,0.454444444444
Implementation,0.297777777778
Implementation,1.64166666667
Implementation,4.6675
Implementation,0.211388888889
Implementation,9.0725
Implementation,1.71666666667
Implementation,0.163333333333
Implementation,0.463055555556
Implementation,0.0591666666667
Implementation,0.936111111111
Implementation,2.21472222222
Implementation,0.414166666667
Implementation,0.193055555556
Implementation,4.09138888889
Implementation,0.212777777778
Implementation,0.109166666667
Implementation,4.25888888889
Implementation,1.36388888889
Implementation,1.26944444444
Implementation,0.105833333333
Implementation,3.12777777778
Implementation,2.7425
Implementation,0.241388888889
Implementation,0.165555555556
Implementation,5.43138888889
Implementation,0.216944444444
Implementation,1.96194444444
Implementation,0.935277777778
Implementation,1.64361111111
Implementation,7.81916666667
Implementation,0.245833333333
Implementation,0.5525
Implementation,6.49277777778
Implementation,4.55694444444
Implementation,1.46
Implementation,0.797222222222
Implementation,1.08083333333
Implementation,6.14972222222
Implementation,0.232222222222
Implementation,1.90694444444
Implementation,0.124722222222
Implementation,0.818333333333
Implementation,0.21
Implementation,0.306666666667
Implementation,0.313333333333
Implementation,3.10694444444
Implementation,0.167222222222
Implementation,0.25
Implementation,0.488333333333
Implementation,0.715
Implementation,2.59027777778
Implementation,0.0675
Implementation,2.84166666667
Implementation,0.548333333333
Implementation,3.34638888889
Implementation,0.668055555556
Implementation,9.98055555556
Implementation,3.65
Implementation,0.288611111111
Implementation,8.30138888889
Implementation,4.33333333333
Implementation,0.740833333333
Implementation,4.36333333333
Implementation,0.138888888889
Implementation,3.31166666667
Implementation,1.94416666667
Implementation,0.319722222222
Implementation,0.671666666667
Implementation,0.963611111111
Implementation,0.216388888889
Implementation,0.774166666667
Implementation,0.822777777778
Implementation,7.83138888889
Implementation,0.0122222222222
Implementation,2.81555555556
Implementation,0.168333333333
Implementation,3.68888888889
Implementation,3.79555555556
Implementation,7.10277777778
Implementation,0.589166666667
Implementation,0.245277777778
Implementation,0.267777777778
Implementation,1.39833333333
Implementation,8.20888888889
Implementation,1.305
Implementation,2.27138888889
Implementation,0.110555555556
Implementation,3.00305555556
Implementation,8.8175
Implementation,7.06138888889
Implementation,1.29972222222
Implementation,8.25555555556
Implementation,2.58055555556
Implementation,5.05694444444
Implementation,0.989166666667
Implementation,1.81722222222
Implementation,1.6225
Implementation,0.906388888889
Implementation,5.86555555556
Implementation,0.412777777778
Implementation,7.20666666667
Implementation,7.2275
Implementation,0.66
Implementation,2.27694444444
Implementation,2.01055555556
Implementation,0.362777777778
Implementation,0.120277777778
Implementation,10.8580555556
Implementation,3.37194444444
Implementation,1.66
Implementation,0.287222222222
Implementation,0.180277777778
Implementation,0.0647222222222
Implementation,0.116111111111
Implementation,3.0575
Implementation,0.529166666667
Implementation,5.64055555556
Implementation,9.30777777778
Implementation,6.61916666667
Implementation,0.5325
Implementation,9.74166666667
Implementation,4.28833333333
Implementation,2.88805555556
Implementation,0.0
Implementation,2.10027777778
Implementation,0.790555555556
Implementation,2.51138888889
Implementation,4.81805555556
Implementation,2.3225
Implementation,0.605833333333
Implementation,9.06166666667
Implementation,0.328611111111
Implementation,0.116388888889
Implementation,2.4025
Implementation,3.10083333333
Implementation,0.462222222222
Implementation,0.0619444444444
Implementation,1.46277777778
Implementation,0.945277777778
Implementation,0.219722222222
Implementation,3.28555555556
Implementation,0.182222222222
Implementation,0.413611111111
Implementation,9.27694444444
Implementation,0.730833333333
Implementation,2.59527777778
Implementation,0.291388888889
Implementation,0.685277777778
Implementation,4.57638888889
Implementation,0.173888888889
Implementation,4.19333333333
Implementation,1.61277777778
Implementation,0.136388888889
Implementation,0.303888888889
Implementation,1.68888888889
Implementation,4.45388888889
Implementation,2.17111111111
Implementation,0.183611111111
Implementation,4.99777777778
Implementation,0.543333333333
Implementation,0.7825
Implementation,4.66305555556
Implementation,2.37277777778
Implementation,0.296111111111
Implementation,0.198888888889
Implementation,0.278611111111
Implementation,1.26361111111
Implementation,3.20111111111
Implementation,0.190277777778
Implementation,4.76027777778
Implementation,1.92222222222
Implementation,3.40861111111
Implementation,0.109722222222
Implementation,8.65
Implementation,5.60416666667
Implementation,1.94055555556
Implementation,0.854722222222
Implementation,0.660833333333
Implementation,1.97472222222
Implementation,0.487777777778
